# PROVENANCE: Grimme D3 reference data via MOPAC v23.2.5 (github.com/openmopac/mopac tag v23.2.5, Apache-2.0), src/corrections/copyc6.F90.
# The D3 model and reference data are S. Grimme et al., J. Chem. Phys. 132, 154104 (2010); see THIRD_PARTY_NOTICES.md.
iat,jat,c6,cn_a,cn_b
40,30,774.5871,0.0,0.0
40,31,928.1982,0.0,0.0
40,32,782.9442,0.0,0.0
40,33,641.5564,0.0,0.0
40,34,561.5474,0.0,0.0
40,35,479.004,0.0,0.0
40,36,406.8727,0.0,0.0
40,37,3017.6856,0.0,0.0
40,38,2449.4723,0.0,0.0
40,39,2072.617,0.0,0.0
40,40,1822.7181,0.0,0.0
41,1,58.6768,0.0,0.9118
41,2,36.3418,0.0,0.0
41,3,1209.0304,0.0,0.0
41,4,613.985,0.0,0.0
41,5,384.9072,0.0,0.0
41,6,246.5241,0.0,0.0
41,7,165.6943,0.0,0.0
41,8,121.9868,0.0,0.0
41,9,90.2234,0.0,0.0
41,10,68.0769,0.0,0.0
41,11,1434.6641,0.0,0.0
41,12,1000.5663,0.0,0.0
41,13,889.0302,0.0,0.0
41,14,666.1507,0.0,0.0
41,15,497.9703,0.0,0.0
41,16,402.1974,0.0,0.0
41,17,320.0676,0.0,0.0
41,18,255.9769,0.0,0.0
41,19,2400.6918,0.0,0.0
41,20,1830.8523,0.0,0.0
41,21,1486.062,0.0,0.0
41,22,1412.6818,0.0,0.0
41,23,1281.3349,0.0,0.0
41,24,1007.8571,0.0,0.0
41,25,1087.9837,0.0,0.0
41,26,851.0634,0.0,0.0
41,27,883.889,0.0,0.0
41,28,919.5354,0.0,0.0
41,29,704.3789,0.0,0.0
41,30,701.3549,0.0,0.0
41,31,839.2828,0.0,0.0
41,32,711.6823,0.0,0.0
41,33,586.0084,0.0,0.0
41,34,514.5077,0.0,0.0
41,35,440.2999,0.0,0.0
41,36,375.1339,0.0,0.0
41,37,2673.9344,0.0,0.0
41,38,2188.2864,0.0,0.0
41,39,1858.6377,0.0,0.0
41,40,1638.4938,0.0,0.0
41,41,1475.25,0.0,0.0
42,1,46.0406,0.0,0.9118
42,2,29.1617,0.0,0.0
42,3,890.5126,0.0,0.0
42,4,463.3065,0.0,0.0
42,5,295.3592,0.0,0.0
42,6,191.9528,0.0,0.0
42,7,130.6045,0.0,0.0
42,8,97.0675,0.0,0.0
42,9,72.4186,0.0,0.0
42,10,55.0487,0.0,0.0
42,11,1058.3899,0.0,0.0
42,12,751.6628,0.0,0.0
42,13,673.1193,0.0,0.0
42,14,510.2352,0.0,0.0
42,15,385.5895,0.0,0.0
42,16,313.8657,0.0,0.0
42,17,251.7723,0.0,0.0
42,18,202.8572,0.0,0.0
42,19,1765.8946,0.0,0.0
42,20,1365.4837,0.0,0.0
42,21,1112.0098,0.0,0.0
42,22,1060.6255,0.0,0.0
42,23,963.9434,0.0,0.0
42,24,758.9955,0.0,0.0
42,25,820.9313,0.0,0.0
42,26,643.1247,0.0,0.0
42,27,670.349,0.0,0.0
42,28,695.8348,0.0,0.0
42,29,533.6535,0.0,0.0
42,30,534.5207,0.0,0.0
42,31,637.9233,0.0,0.0
42,32,545.7845,0.0,0.0
42,33,453.4186,0.0,0.0
42,34,400.4998,0.0,0.0
42,35,344.9826,0.0,0.0
42,36,295.7994,0.0,0.0
42,37,1969.4796,0.0,0.0
42,38,1631.5424,0.0,0.0
42,39,1394.0976,0.0,0.0
42,40,1233.9095,0.0,0.0
42,41,1114.0924,0.0,0.0
42,42,845.8972,0.0,0.0
43,1,51.0527,0.0,0.9118
43,2,32.0588,0.0,0.0
43,3,1011.6099,0.0,0.0
43,4,521.4249,0.0,0.0
43,5,330.3257,0.0,0.0
43,6,213.4799,0.0,0.0
43,7,144.5697,0.0,0.0
43,8,107.0588,0.0,0.0
43,9,79.6121,0.0,0.0
43,10,60.3521,0.0,0.0
43,11,1201.5234,0.0,0.0
43,12,847.3497,0.0,0.0
43,13,756.6195,0.0,0.0
43,14,571.0501,0.0,0.0
43,15,429.7677,0.0,0.0
43,16,348.7744,0.0,0.0
43,17,278.9123,0.0,0.0
43,18,224.0794,0.0,0.0
43,19,2007.6137,0.0,0.0
43,20,1543.4258,0.0,0.0
43,21,1255.3446,0.0,0.0
43,22,1195.8434,0.0,0.0
43,23,1086.0231,0.0,0.0
43,24,854.7474,0.0,0.0
43,25,923.8743,0.0,0.0
43,26,723.3202,0.0,0.0
43,27,752.9678,0.0,0.0
43,28,782.2483,0.0,0.0
43,29,599.6192,0.0,0.0
43,30,599.3141,0.0,0.0
43,31,715.9811,0.0,0.0
43,32,610.5327,0.0,0.0
43,33,505.5091,0.0,0.0
43,34,445.4778,0.0,0.0
43,35,382.7591,0.0,0.0
43,36,327.3827,0.0,0.0
43,37,2237.9665,0.0,0.0
43,38,1844.3774,0.0,0.0
43,39,1572.3759,0.0,0.0
43,40,1389.5979,0.0,0.0
43,41,1253.3465,0.0,0.0
43,42,949.649,0.0,0.0
43,43,1067.0169,0.0,0.0
44,1,39.5745,0.0,0.9118
44,2,25.4622,0.0,0.0
44,3,730.5533,0.0,0.0
44,4,387.2681,0.0,0.0
44,5,249.9382,0.0,0.0
44,6,164.1279,0.0,0.0
44,7,112.6378,0.0,0.0
44,8,84.2725,0.0,0.0
44,9,63.2599,0.0,0.0
44,10,48.3429,0.0,0.0
44,11,869.3774,0.0,0.0
44,12,626.2104,0.0,0.0
44,13,564.0716,0.0,0.0
44,14,431.2132,0.0,0.0
44,15,328.4072,0.0,0.0
44,16,268.7824,0.0,0.0
44,17,216.807,0.0,0.0
44,18,175.5876,0.0,0.0
44,19,1447.3048,0.0,0.0
44,20,1131.1769,0.0,0.0
44,21,923.5811,0.0,0.0
44,22,883.1492,0.0,0.0
44,23,803.8807,0.0,0.0
44,24,633.4394,0.0,0.0
44,25,686.1772,0.0,0.0
44,26,538.1435,0.0,0.0
44,27,562.48,0.0,0.0
44,28,582.9014,0.0,0.0
44,29,447.4259,0.0,0.0
44,30,450.1543,0.0,0.0
44,31,536.1093,0.0,0.0
44,32,461.6795,0.0,0.0
44,33,385.9883,0.0,0.0
44,34,342.3814,0.0,0.0
44,35,296.2668,0.0,0.0
44,36,255.1516,0.0,0.0
44,37,1615.8387,0.0,0.0
44,38,1351.1988,0.0,0.0
44,39,1159.9071,0.0,0.0
44,40,1029.7665,0.0,0.0
44,41,931.7445,0.0,0.0
44,42,710.2837,0.0,0.0
44,43,796.1951,0.0,0.0
44,44,598.1988,0.0,0.0
45,1,43.1661,0.0,0.9118
45,2,27.5745,0.0,0.0
45,3,794.2006,0.0,0.0
45,4,424.412,0.0,0.0
45,5,273.7195,0.0,0.0
45,6,179.2708,0.0,0.0
45,7,122.6426,0.0,0.0
45,8,91.4959,0.0,0.0
45,9,68.4888,0.0,0.0
45,10,52.2072,0.0,0.0
45,11,945.4221,0.0,0.0
45,12,685.6628,0.0,0.0
45,13,617.9244,0.0,0.0
45,14,472.3738,0.0,0.0
45,15,359.2547,0.0,0.0
45,16,293.5214,0.0,0.0
45,17,236.275,0.0,0.0
45,18,190.9352,0.0,0.0
45,19,1567.4954,0.0,0.0
45,20,1234.6013,0.0,0.0
45,21,1009.1933,0.0,0.0
45,22,965.2308,0.0,0.0
45,23,878.8027,0.0,0.0
45,24,691.6314,0.0,0.0
45,25,750.3251,0.0,0.0
45,26,587.7544,0.0,0.0
45,27,615.4364,0.0,0.0
45,28,637.7634,0.0,0.0
45,29,488.7501,0.0,0.0
45,30,492.6319,0.0,0.0
45,31,586.7732,0.0,0.0
45,32,505.4452,0.0,0.0
45,33,422.1971,0.0,0.0
45,34,374.0632,0.0,0.0
45,35,323.1941,0.0,0.0
45,36,277.868,0.0,0.0
45,37,1749.7615,0.0,0.0
45,38,1473.5487,0.0,0.0
45,39,1266.8436,0.0,0.0
45,40,1125.3403,0.0,0.0
45,41,1018.2915,0.0,0.0
45,42,775.8353,0.0,0.0
45,43,869.8962,0.0,0.0
45,44,653.1775,0.0,0.0
45,45,713.9427,0.0,0.0
46,1,40.2372,0.0,0.9118
46,2,25.8716,0.0,0.0
46,3,722.4294,0.0,0.0
46,4,390.431,0.0,0.0
46,5,253.3425,0.0,0.0
46,6,166.7111,0.0,0.0
46,7,114.4763,0.0,0.0
46,8,85.6427,0.0,0.0
46,9,64.2707,0.0,0.0
46,10,49.099,0.0,0.0
46,11,860.6209,0.0,0.0
46,12,629.5912,0.0,0.0
46,13,569.141,0.0,0.0
46,14,436.9463,0.0,0.0
46,15,333.5219,0.0,0.0
46,16,273.1568,0.0,0.0
46,17,220.4099,0.0,0.0
46,18,178.5021,0.0,0.0
46,19,1424.0271,0.0,0.0
46,20,1129.667,0.0,0.0
46,21,924.8556,0.0,0.0
46,22,885.7657,0.0,0.0
46,23,807.1258,0.0,0.0
46,24,635.3257,0.0,0.0
46,25,689.9647,0.0,0.0
46,26,540.6599,0.0,0.0
46,27,567.1044,0.0,0.0
46,28,587.1819,0.0,0.0
46,29,450.0559,0.0,0.0
46,30,454.8031,0.0,0.0
46,31,541.1501,0.0,0.0
46,32,467.7042,0.0,0.0
46,33,391.8528,0.0,0.0
46,34,347.8393,0.0,0.0
46,35,301.139,0.0,0.0
46,36,259.3964,0.0,0.0
46,37,1590.4415,0.0,0.0
46,38,1347.9007,0.0,0.0
46,39,1161.9289,0.0,0.0
46,40,1033.8735,0.0,0.0
46,41,936.5528,0.0,0.0
46,42,714.9495,0.0,0.0
46,43,801.0442,0.0,0.0
46,44,602.7956,0.0,0.0
46,45,658.8753,0.0,0.0
46,46,608.5041,0.0,0.0
47,1,33.5413,0.0,0.9118
47,2,21.7896,0.0,0.0
47,3,614.1477,0.0,0.0
47,4,325.5775,0.0,0.0
47,5,210.6811,0.0,0.0
47,6,138.8758,0.0,0.0
47,7,95.7137,0.0,0.0
47,8,71.8926,0.0,0.0
47,9,54.1903,0.0,0.0
47,10,41.578,0.0,0.0
47,11,731.0832,0.0,0.0
47,12,526.4776,0.0,0.0
47,13,474.5713,0.0,0.0
47,14,363.3585,0.0,0.0
47,15,277.3577,0.0,0.0
47,16,227.5024,0.0,0.0
47,17,183.9876,0.0,0.0
47,18,149.4269,0.0,0.0
47,19,1218.4699,0.0,0.0
47,20,951.4935,0.0,0.0
47,21,776.8914,0.0,0.0
47,22,743.2041,0.0,0.0
47,23,676.6553,0.0,0.0
47,24,533.6878,0.0,0.0
47,25,577.8127,0.0,0.0
47,26,453.6327,0.0,0.0
47,27,473.9244,0.0,0.0
47,28,490.9783,0.0,0.0
47,29,377.3531,0.0,0.0
47,30,379.5655,0.0,0.0
47,31,451.5887,0.0,0.0
47,32,389.3075,0.0,0.0
47,33,326.0371,0.0,0.0
47,34,289.6469,0.0,0.0
47,35,251.1189,0.0,0.0
47,36,216.7336,0.0,0.0
47,37,1360.7517,0.0,0.0
47,38,1136.9099,0.0,0.0
47,39,976.2025,0.0,0.0
47,40,867.0056,0.0,0.0
47,41,784.8188,0.0,0.0
47,42,599.053,0.0,0.0
47,43,671.1717,0.0,0.0
47,44,505.0269,0.0,0.0
47,45,551.0802,0.0,0.0
47,46,508.7742,0.0,0.0
47,47,426.745,0.0,0.0
48,1,35.6879,0.0,0.9118
48,2,23.1563,0.0,0.0
48,3,621.0536,0.0,0.0
48,4,340.4122,0.0,0.0
48,5,222.6273,0.0,0.0
48,6,147.4138,0.0,0.0
48,7,101.7377,0.0,0.0
48,8,76.4092,0.0,0.0
48,9,57.55,0.0,0.0
48,10,44.1062,0.0,0.0
48,11,740.5787,0.0,0.0
48,12,547.6721,0.0,0.0
48,13,497.0337,0.0,0.0
48,14,383.679,0.0,0.0
48,15,294.2465,0.0,0.0
48,16,241.7614,0.0,0.0
48,17,195.7044,0.0,0.0
48,18,158.965,0.0,0.0
48,19,1222.5553,0.0,0.0
48,20,978.4251,0.0,0.0
48,21,802.602,0.0,0.0
48,22,770.0303,0.0,0.0
48,23,702.4213,0.0,0.0
48,24,553.0919,0.0,0.0
48,25,601.4053,0.0,0.0
48,26,471.5329,0.0,0.0
48,27,495.6313,0.0,0.0
48,28,512.622,0.0,0.0
48,29,393.051,0.0,0.0
48,30,398.4572,0.0,0.0
48,31,473.4203,0.0,0.0
48,32,410.9058,0.0,0.0
48,33,345.6085,0.0,0.0
48,34,307.5539,0.0,0.0
48,35,266.97,0.0,0.0
48,36,230.5493,0.0,0.0
48,37,1366.3938,0.0,0.0
48,38,1167.0471,0.0,0.0
48,39,1009.4418,0.0,0.0
48,40,900.1154,0.0,0.0
48,41,816.5495,0.0,0.0
48,42,624.9506,0.0,0.0
48,43,699.5382,0.0,0.0
48,44,527.9387,0.0,0.0
48,45,577.0107,0.0,0.0
48,46,533.4134,0.0,0.0
48,47,445.8701,0.0,0.0
48,48,468.19,0.0,0.0
49,1,44.0417,0.0,0.9118
49,2,27.9586,0.0,0.0
49,3,828.9673,0.0,0.0
49,4,438.3396,0.0,0.0
49,5,281.1737,0.0,0.0
49,6,183.3368,0.0,0.0
49,7,124.9798,0.0,0.0
49,8,92.9968,0.0,0.0
49,9,69.4558,0.0,0.0
49,10,52.8517,0.0,0.0
49,11,986.0999,0.0,0.0
49,12,709.3565,0.0,0.0
49,13,637.5832,0.0,0.0
49,14,485.5392,0.0,0.0
49,15,368.0275,0.0,0.0
49,16,299.9853,0.0,0.0
49,17,240.9104,0.0,0.0
49,18,194.2646,0.0,0.0
49,19,1638.8153,0.0,0.0
49,20,1281.2612,0.0,0.0
49,21,1045.8401,0.0,0.0
49,22,999.0971,0.0,0.0
49,23,908.9753,0.0,0.0
49,24,715.2799,0.0,0.0
49,25,775.2736,0.0,0.0
49,26,607.0964,0.0,0.0
49,27,634.7263,0.0,0.0
49,28,658.2526,0.0,0.0
49,29,504.3802,0.0,0.0
49,30,507.2452,0.0,0.0
49,31,604.7183,0.0,0.0
49,32,519.3501,0.0,0.0
49,33,432.6167,0.0,0.0
49,34,382.5968,0.0,0.0
49,35,329.925,0.0,0.0
49,36,283.1269,0.0,0.0
49,37,1828.5696,0.0,0.0
49,38,1529.6862,0.0,0.0
49,39,1311.8922,0.0,0.0
49,40,1163.5963,0.0,0.0
49,41,1051.8917,0.0,0.0
49,42,799.9994,0.0,0.0
49,43,897.6451,0.0,0.0
49,44,672.6516,0.0,0.0
49,45,735.2525,0.0,0.0
49,46,678.0996,0.0,0.0
49,47,567.3303,0.0,0.0
49,48,593.3574,0.0,0.0
49,49,757.7397,0.0,0.0
50,1,41.5334,0.0,0.9118
50,2,26.7862,0.0,0.0
50,3,708.4597,0.0,0.0
50,4,393.7991,0.0,0.0
50,5,258.7146,0.0,0.0
50,6,171.4367,0.0,0.0
50,7,118.1509,0.0,0.0
50,8,88.5408,0.0,0.0
50,9,66.4996,0.0,0.0
50,10,50.811,0.0,0.0
50,11,845.1348,0.0,0.0
50,12,631.9434,0.0,0.0
50,13,575.4018,0.0,0.0
50,14,445.7623,0.0,0.0
50,15,342.4169,0.0,0.0
50,16,281.3255,0.0,0.0
50,17,227.5635,0.0,0.0
50,18,184.5845,0.0,0.0
50,19,1390.2912,0.0,0.0
50,20,1123.0616,0.0,0.0
50,21,923.0182,0.0,0.0
50,22,886.6318,0.0,0.0
50,23,809.4134,0.0,0.0
50,24,636.6561,0.0,0.0
50,25,693.7442,0.0,0.0
50,26,543.3629,0.0,0.0
50,27,572.8169,0.0,0.0
50,28,592.0464,0.0,0.0
50,29,453.2089,0.0,0.0
50,30,461.1971,0.0,0.0
50,31,548.0549,0.0,0.0
50,32,477.1034,0.0,0.0
50,33,401.9415,0.0,0.0
50,34,357.7871,0.0,0.0
50,35,310.5093,0.0,0.0
50,36,267.9532,0.0,0.0
50,37,1554.3698,0.0,0.0
50,38,1338.5665,0.0,0.0
50,39,1161.3674,0.0,0.0
50,40,1037.2812,0.0,0.0
50,41,941.7792,0.0,0.0
50,42,721.2906,0.0,0.0
50,43,807.2358,0.0,0.0
50,44,609.6152,0.0,0.0
50,45,666.8954,0.0,0.0
50,46,616.7522,0.0,0.0
50,47,514.4477,0.0,0.0
50,48,541.549,0.0,0.0
50,49,685.6138,0.0,0.0
50,50,627.5677,0.0,0.0
51,1,37.7681,0.0,0.9118
51,2,24.8583,0.0,0.0
51,3,586.6888,0.0,0.0
51,4,340.303,0.0,0.0
51,5,229.0421,0.0,0.0
51,6,154.4851,0.0,0.0
51,7,107.8436,0.0,0.0
51,8,81.5358,0.0,0.0
51,9,61.6912,0.0,0.0
51,10,47.4073,0.0,0.0
51,11,701.6903,0.0,0.0
51,12,541.9826,0.0,0.0
51,13,499.7292,0.0,0.0
51,14,393.6899,0.0,0.0
51,15,306.6912,0.0,0.0
51,16,254.2418,0.0,0.0
51,17,207.4043,0.0,0.0
51,18,169.4533,0.0,0.0
51,19,1147.67,0.0,0.0
51,20,950.6543,0.0,0.0
51,21,785.8323,0.0,0.0
51,22,758.9406,0.0,0.0
51,23,695.0683,0.0,0.0
51,24,547.1981,0.0,0.0
51,25,598.5168,0.0,0.0
51,26,469.4569,0.0,0.0
51,27,498.0472,0.0,0.0
51,28,513.0585,0.0,0.0
51,29,393.0249,0.0,0.0
51,30,403.8621,0.0,0.0
51,31,478.3993,0.0,0.0
51,32,421.8616,0.0,0.0
51,33,359.5564,0.0,0.0
51,34,322.3608,0.0,0.0
51,35,281.805,0.0,0.0
51,36,244.7902,0.0,0.0
51,37,1286.175,0.0,0.0
51,38,1132.1713,0.0,0.0
51,39,992.4001,0.0,0.0
51,40,892.0877,0.0,0.0
51,41,813.4345,0.0,0.0
51,42,627.6849,0.0,0.0
51,43,700.5163,0.0,0.0
51,44,533.3804,0.0,0.0
51,45,583.3346,0.0,0.0
51,46,540.9125,0.0,0.0
51,47,450.6427,0.0,0.0
51,48,476.5783,0.0,0.0
51,49,598.2891,0.0,0.0
51,50,553.3592,0.0,0.0
51,51,492.9379,0.0,0.0
52,1,35.4841,0.0,0.9118
52,2,23.6911,0.0,0.0
52,3,521.2511,0.0,0.0
52,4,309.5439,0.0,0.0
52,5,211.4898,0.0,0.0
52,6,144.3032,0.0,0.0
52,7,101.6124,0.0,0.0
52,8,77.297,0.0,0.0
52,9,58.7881,0.0,0.0
52,10,45.3613,0.0,0.0
52,11,624.4076,0.0,0.0
52,12,490.876,0.0,0.0
52,13,456.04,0.0,0.0
52,14,362.9518,0.0,0.0
52,15,285.2779,0.0,0.0
52,16,237.9018,0.0,0.0
52,17,195.1861,0.0,0.0
52,18,160.2674,0.0,0.0
52,19,1019.3121,0.0,0.0
52,20,855.1882,0.0,0.0
52,21,709.1303,0.0,0.0
52,22,687.1235,0.0,0.0
52,23,630.4901,0.0,0.0
52,24,496.9143,0.0,0.0
52,25,544.4156,0.0,0.0
52,26,427.6439,0.0,0.0
52,27,455.0836,0.0,0.0
52,28,467.8493,0.0,0.0
52,29,358.8167,0.0,0.0
52,30,370.5936,0.0,0.0
52,31,438.1102,0.0,0.0
52,32,389.2997,0.0,0.0
52,33,334.2234,0.0,0.0
52,34,301.0545,0.0,0.0
52,35,264.4516,0.0,0.0
52,36,230.7426,0.0,0.0
52,37,1144.1913,0.0,0.0
52,38,1018.3413,0.0,0.0
52,39,897.8043,0.0,0.0
52,40,810.1028,0.0,0.0
52,41,740.6211,0.0,0.0
52,42,574.2932,0.0,0.0
52,43,639.7465,0.0,0.0
52,44,489.6956,0.0,0.0
52,45,535.2189,0.0,0.0
52,46,497.0959,0.0,0.0
52,47,414.1512,0.0,0.0
52,48,438.8861,0.0,0.0
52,49,548.1267,0.0,0.0
52,50,509.9698,0.0,0.0
52,51,457.1057,0.0,0.0
52,52,425.5355,0.0,0.0
53,1,32.5171,0.0,0.9118
53,2,22.0813,0.0,0.0
53,3,449.8512,0.0,0.0
53,4,273.7398,0.0,0.0
53,5,190.1094,0.0,0.0
53,6,131.4051,0.0,0.0
53,7,93.4562,0.0,0.0
53,8,71.6059,0.0,0.0
53,9,54.799,0.0,0.0
53,10,42.4954,0.0,0.0
53,11,539.8536,0.0,0.0
53,12,432.1792,0.0,0.0
53,13,404.7631,0.0,0.0
53,14,325.6912,0.0,0.0
53,15,258.5121,0.0,0.0
53,16,217.0337,0.0,0.0
53,17,179.2306,0.0,0.0
53,18,148.0216,0.0,0.0
53,19,880.1741,0.0,0.0
53,20,747.9306,0.0,0.0
53,21,622.1841,0.0,0.0
53,22,605.0508,0.0,0.0
53,23,556.3166,0.0,0.0
53,24,439.166,0.0,0.0
53,25,481.8077,0.0,0.0
53,26,379.2212,0.0,0.0
53,27,404.6929,0.0,0.0
53,28,415.1303,0.0,0.0
53,29,318.9642,0.0,0.0
53,30,331.0651,0.0,0.0
53,31,390.4542,0.0,0.0
53,32,349.776,0.0,0.0
53,33,302.6743,0.0,0.0
53,34,274.063,0.0,0.0
53,35,242.0556,0.0,0.0
53,36,212.282,0.0,0.0
53,37,989.8921,0.0,0.0
53,38,890.6723,0.0,0.0
53,39,790.0257,0.0,0.0
53,40,715.7318,0.0,0.0
53,41,656.2276,0.0,0.0
53,42,511.6772,0.0,0.0
53,43,568.7909,0.0,0.0
53,44,437.9992,0.0,0.0
53,45,478.2481,0.0,0.0
53,46,444.9662,0.0,0.0
53,47,370.9344,0.0,0.0
53,48,393.7655,0.0,0.0
53,49,488.9709,0.0,0.0
53,50,457.7156,0.0,0.0
53,51,412.9852,0.0,0.0
53,52,386.0997,0.0,0.0
53,53,351.9667,0.0,0.0
54,1,29.6055,0.0,0.9118
54,2,20.4594,0.0,0.0
54,3,386.9969,0.0,0.0
54,4,240.7689,0.0,0.0
54,5,169.8578,0.0,0.0
54,6,118.9178,0.0,0.0
54,7,85.4293,0.0,0.0
54,8,65.9403,0.0,0.0
54,9,50.79,0.0,0.0
54,10,39.5951,0.0,0.0
54,11,465.2817,0.0,0.0
54,12,378.6134,0.0,0.0
54,13,357.296,0.0,0.0
54,14,290.4985,0.0,0.0
54,15,232.7786,0.0,0.0
54,16,196.7374,0.0,0.0
54,17,163.5368,0.0,0.0
54,18,135.8592,0.0,0.0
54,19,758.3253,0.0,0.0
54,20,651.5392,0.0,0.0
54,21,543.5631,0.0,0.0
54,22,530.4312,0.0,0.0
54,23,488.6522,0.0,0.0
54,24,386.5067,0.0,0.0
54,25,424.4125,0.0,0.0
54,26,334.8259,0.0,0.0
54,27,358.0954,0.0,0.0
54,28,366.5597,0.0,0.0
54,29,282.2888,0.0,0.0
54,30,294.2138,0.0,0.0
54,31,346.1345,0.0,0.0
54,32,312.4265,0.0,0.0
54,33,272.411,0.0,0.0
54,34,247.9275,0.0,0.0
54,35,220.1581,0.0,0.0
54,36,194.0699,0.0,0.0
54,37,854.5223,0.0,0.0
54,38,776.0859,0.0,0.0
54,39,692.2386,0.0,0.0
54,40,629.523,0.0,0.0
54,41,578.7876,0.0,0.0
54,42,453.7998,0.0,0.0
54,43,503.3811,0.0,0.0
54,44,389.9532,0.0,0.0
54,45,425.2684,0.0,0.0
54,46,396.3468,0.0,0.0
54,47,330.7646,0.0,0.0
54,48,351.5285,0.0,0.0
54,49,434.0932,0.0,0.0
54,50,408.5952,0.0,0.0
54,51,370.9572,0.0,0.0
54,52,348.2239,0.0,0.0
54,53,318.8905,0.0,0.0
54,54,290.2223,0.0,0.0
55,1,105.0096,0.0,0.9118
55,2,61.3184,0.0,0.0
55,3,3242.2404,0.0,0.0
55,4,1316.2189,0.0,0.0
55,5,754.9243,0.0,0.0
55,6,455.696,0.0,0.0
55,7,294.1483,0.0,0.0
55,8,210.8672,0.0,0.0
55,9,152.5672,0.0,0.0
55,10,113.1764,0.0,0.0
55,11,3798.9439,0.0,0.0
55,12,2220.9652,0.0,0.0
55,13,1881.7164,0.0,0.0
55,14,1317.0056,0.0,0.0
55,15,936.3069,0.0,0.0
55,16,735.0061,0.0,0.0
55,17,569.6701,0.0,0.0
55,18,445.8171,0.0,0.0
55,19,6808.39,0.0,0.0
55,20,4387.1669,0.0,0.0
55,21,3450.8369,0.0,0.0
55,22,3215.8544,0.0,0.0
55,23,2877.5279,0.0,0.0
55,24,2283.0674,0.0,0.0
55,25,2396.3445,0.0,0.0
55,26,1884.2824,0.0,0.0
55,27,1875.7209,0.0,0.0
55,28,1976.8609,0.0,0.0
55,29,1533.4063,0.0,0.0
55,30,1443.0004,0.0,0.0
55,31,1755.5105,0.0,0.0
55,32,1406.2206,0.0,0.0
55,33,1108.3145,0.0,0.0
55,34,950.1975,0.0,0.0
55,35,794.2184,0.0,0.0
55,36,662.9556,0.0,0.0
55,37,7560.4361,0.0,0.0
55,38,5305.1627,0.0,0.0
55,39,4289.6097,0.0,0.0
55,40,3674.8556,0.0,0.0
55,41,3256.3633,0.0,0.0
55,42,2398.752,0.0,0.0
55,43,2726.0486,0.0,0.0
55,44,1968.3066,0.0,0.0
55,45,2129.9275,0.0,0.0
55,46,1935.8392,0.0,0.0
55,47,1657.7829,0.0,0.0
55,48,1663.0447,0.0,0.0
55,49,2226.4867,0.0,0.0
55,50,1891.9207,0.0,0.0
55,51,1566.5042,0.0,0.0
55,52,1394.5709,0.0,0.0
55,53,1207.5672,0.0,0.0
55,54,1043.3955,0.0,0.0
55,55,9330.7294,0.0,0.0
56,1,99.4579,0.0,0.9118
56,2,59.1141,0.0,0.0
56,3,2551.526,0.0,0.0
56,4,1160.4419,0.0,0.0
56,5,690.6852,0.0,0.0
56,6,426.3667,0.0,0.0
56,7,279.0742,0.0,0.0
56,8,201.7411,0.0,0.0
56,9,146.9174,0.0,0.0
56,10,109.5,0.0,0.0
56,11,3009.7233,0.0,0.0
56,12,1926.3504,0.0,0.0
56,13,1665.7662,0.0,0.0
56,14,1201.2021,0.0,0.0
56,15,871.1647,0.0,0.0
56,16,690.8651,0.0,0.0
56,17,540.316,0.0,0.0
56,18,425.7909,0.0,0.0
56,19,5171.2978,0.0,0.0
56,20,3659.1655,0.0,0.0
56,21,2924.4395,0.0,0.0
56,22,2748.9797,0.0,0.0
56,23,2475.1427,0.0,0.0
56,24,1952.1126,0.0,0.0
56,25,2079.495,0.0,0.0
56,26,1628.404,0.0,0.0
56,27,1656.9384,0.0,0.0
56,28,1736.3987,0.0,0.0
56,29,1335.7319,0.0,0.0
56,30,1292.663,0.0,0.0
56,31,1559.7012,0.0,0.0
56,32,1281.9152,0.0,0.0
56,33,1028.5424,0.0,0.0
56,34,889.6147,0.0,0.0
56,35,749.8475,0.0,0.0
56,36,630.2436,0.0,0.0
56,37,5743.5673,0.0,0.0
56,38,4394.3607,0.0,0.0
56,39,3639.4735,0.0,0.0
56,40,3160.1776,0.0,0.0
56,41,2819.5147,0.0,0.0
56,42,2098.4813,0.0,0.0
56,43,2373.9131,0.0,0.0
56,44,1735.4827,0.0,0.0
56,45,1890.1371,0.0,0.0
56,46,1727.2738,0.0,0.0
56,47,1460.5858,0.0,0.0
56,48,1493.7369,0.0,0.0
56,49,1964.0913,0.0,0.0
56,50,1710.8832,0.0,0.0
56,51,1442.5135,0.0,0.0
56,52,1295.6354,0.0,0.0
56,53,1131.7221,0.0,0.0
56,54,985.1266,0.0,0.0
56,55,7016.4917,0.0,0.0
56,56,5726.9887,0.0,0.0
57,1,89.1018,0.0,0.9118
57,2,53.7982,0.0,0.0
57,3,2085.0661,0.0,0.0
57,4,994.0316,0.0,0.0
57,5,604.4915,0.0,0.0
57,6,378.7928,0.0,0.0
57,7,250.5577,0.0,0.0
57,8,182.4075,0.0,0.0
57,9,133.6123,0.0,0.0
57,10,100.0277,0.0,0.0
57,11,2465.5965,0.0,0.0
57,12,1637.1586,0.0,0.0
57,13,1431.7496,0.0,0.0
57,14,1049.1934,0.0,0.0
57,15,770.4924,0.0,0.0
57,16,615.5559,0.0,0.0
57,17,484.7691,0.0,0.0
57,18,384.2306,0.0,0.0
57,19,4185.8968,0.0,0.0
